zone,geometry,sum_Hourly Flow_100m_radius
7069,"POLYGON ((352072.76263937366 178964.5101073226, 352061.7049269316 178892.3753400375, 351994.15812327905 178871.4950027244, 351937.6689821786 178922.75006327953, 351948.7272014029 178994.8851444298, 352016.27405494003 179015.76485115412, 352072.76263937366 178964.5101073226))",0
7070,"POLYGON ((350539.98738892004 179040.47733373963, 350596.48225917574 178989.21825357887, 350585.41839256167 178917.07757940516, 350517.859148737 178896.19567147887, 350461.3637216844 178947.4550684227, 350463.05412156496 178958.476546517, 350533.7751870301 178981.07907013717, 350534.3378434272 179038.73112693755, 350539.98738892004 179040.47733373963))",0
7071,"POLYGON ((351047.2535754985 178991.1072107816, 351036.19159146637 178918.96840104205, 350968.6361715056 178898.08702491928, 350912.1426857234 178949.3450891936, 350923.205176663 179021.48421282595, 350990.76064647175 179042.36495828844, 351047.2535754985 178991.1072107816))",0
7072,"POLYGON ((351498.0018897429 178992.99617440143, 351486.941788174 178920.85922900535, 351419.39019211516 178899.97838465567, 351362.8986477591 178951.23511633265, 351373.95925618295 179023.37237560877, 351441.51090210176 179044.25258932437, 351498.0018897429 178992.99617440143))",0
7073,"POLYGON ((351948.7272014029 178994.8851444298, 351937.6689821786 178922.75006327953, 351870.12121006247 178901.8697506803, 351813.63160728925 178953.12514982576, 351824.6903333153 179025.26054483908, 351892.2381553061 179046.14022683824, 351948.7272014029 178994.8851444298))",0
7074,"POLYGON ((350923.205176663 179021.48421282595, 350912.1426857234 178949.3450891936, 350844.5862973301 178928.46373779036, 350788.09235003043 178979.72214069113, 350799.1553478979 179051.8615782184, 350866.71178613114 179072.74229895073, 350923.205176663 179021.48421282595))",0
7075,"POLYGON ((351373.95925618295 179023.37237560877, 351362.8986477591 178951.23511633265, 351295.34608325607 178930.35429669963, 351238.8540773169 178981.61136698257, 351249.9151926148 179053.74894014088, 351317.4678069716 179074.62912912987, 351373.95925618295 179023.37237560877))",0
7076,"POLYGON ((351824.6903333153 179025.26054483908, 351813.63160728925 178953.12514982576, 351746.0828667128 178932.24486194318, 351689.5928022911 178983.50059967762, 351700.65203513985 179055.63630855473, 351768.20082558115 179076.51596583013, 351824.6903333153 179025.26054483908))",0
7077,"POLYGON ((350321.883637753 178973.06557060004, 350282.9035757029 179001.53882891394, 350251.708151679 179057.49732117943, 350337.14675061416 178977.78319761832, 350321.883637753 178973.06557060004))",0
7078,"POLYGON ((350799.1553478979 179051.8615782184, 350788.09235003043 178979.72214069113, 350720.5349932092 178958.8408140074, 350664.04058441933 179010.09955553745, 350675.1040892338 179082.23930696183, 350742.66149588645 179103.12000295904, 350799.1553478979 179051.8615782184))",0
7079,"POLYGON ((351249.9151926148 179053.74894014088, 351238.8540773169 178981.61136698257, 351171.3005443722 178960.73057207116, 351114.80807687715 179011.9879809678, 351125.8696990709 179084.12586800195, 351193.4232818584 179105.00603226008, 351249.9151926148 179053.74894014088))",0
7080,"POLYGON ((352523.4591822043 178966.39988448465, 352512.4033519331 178894.2669813392, 352444.8603722718 178873.38717574748, 352388.3731729778 178924.64090386248, 352399.4295099783 178996.774120859, 352466.972539537 179017.65329589095, 352523.4591822043 178966.39988448465))",0
7081,"POLYGON ((352399.4295099783 178996.774120859, 352388.3731729778 178924.64090386248, 352320.82922483946 178903.76112298534, 352264.3415638071 178955.01518967084, 352275.39840755565 179027.14872051554, 352342.9424055814 179048.0278708273, 352399.4295099783 178996.774120859))",0
7082,"POLYGON ((352850.1088149617 178998.66310368117, 352839.0543600683 178926.5317507435, 352771.514235946 178905.65250156366, 352715.02851681114 178956.90523585578, 352726.08347840124 179029.0369026296, 352793.62365242315 179049.9155212695, 352850.1088149617 178998.66310368117))",0
7083,"POLYGON ((352275.39840755565 179027.14872051554, 352264.3415638071 178955.01518967084, 352196.79664719687 178934.1354335075, 352140.3085244507 178985.38983876427, 352151.36587496795 179057.52368345932, 352218.9108414564 179078.40280904376, 352275.39840755565 179027.14872051554))",0
7084,"POLYGON ((352726.08347840124 179029.0369026296, 352715.02851681114 178956.90523585578, 352647.48742420424 178936.0260113898, 352591.0012432908 178987.27908423473, 352602.05671159556 179059.41106483975, 352669.5978540926 179080.28965876153, 352726.08347840124 179029.0369026296))",0
7085,"POLYGON ((352602.05671159556 179059.41106483975, 352591.0012432908 178987.27908423473, 352523.4591822043 178966.39988448465, 352466.972539537 179017.65329589095, 352478.02851457696 179089.78559032432, 352545.57062554406 179110.66415951814, 352602.05671159556 179059.41106483975))",0
7086,"POLYGON ((352478.02851457696 179089.78559032432, 352466.972539537 179017.65329589095, 352399.4295099783 178996.774120859, 352342.9424055814 179048.0278708273, 352353.9988873779 179120.1604790883, 352421.54196681007 179141.03902355413, 352478.02851457696 179089.78559032432))",0
7087,"POLYGON ((352928.7021134002 179091.67217747174, 352917.6480205048 179019.54174704978, 352850.1088149617 178998.66310368117, 352793.62365242315 179049.9155212695, 352804.6782520217 179122.0462655085, 352872.2175074494 179142.9242783393, 352928.7021134002 179091.67217747174))",0
7088,"POLYGON ((352353.9988873779 179120.1604790883, 352342.9424055814 179048.0278708273, 352275.39840755565 179027.14872051554, 352218.9108414564 179078.40280904376, 352229.9678300278 179150.5357311332, 352297.51187791827 179171.41425086884, 352353.9988873779 179120.1604790883))",0
7089,"POLYGON ((352804.6782520217 179122.0462655085, 352793.62365242315 179049.9155212695, 352726.08347840124 179029.0369026296, 352669.5978540926 179080.28965876153, 352680.65296041354 179152.4207168112, 352748.19318431173 179173.29870490974, 352804.6782520217 179122.0462655085))",0
7090,"POLYGON ((353098.155197232 178937.9165955744, 353087.1017556697 178865.7858703034, 353019.5635685323 178844.90657170792, 352963.0787730317 178896.15862889506, 352974.13272124954 178968.28966800153, 353041.67095830647 178989.16833608114, 353098.155197232 178937.9165955744))",0
7091,"POLYGON ((352974.13272124954 178968.28966800153, 352963.0787730317 178896.15862889506, 352895.5396173988 178875.27935500286, 352839.0543600683 178926.5317507435, 352850.1088149617 178998.66310368117, 352917.6480205048 179019.54174704978, 352974.13272124954 178968.28966800153))",0
7092,"POLYGON ((353424.7832560067 178970.17945785547, 353413.73118972185 178898.05028269318, 353346.1958581568 178877.17154047842, 353289.712542946 178928.4226039106, 353300.76511585386 179000.55209288857, 353368.30049734155 179021.43020461296, 353424.7832560067 178970.17945785547))",0
7093,"POLYGON ((353300.76511585386 179000.55209288857, 353289.712542946 178928.4226039106, 353222.1762428776 178907.54388640332, 353165.6924657971 178958.79528837284, 353176.7455453471 179030.9250911678, 353244.281895329 179051.80317817128, 353300.76511585386 179000.55209288857))",0
7094,"POLYGON ((353176.7455453471 179030.9250911678, 353165.6924657971 178958.79528837284, 353098.155197232 178937.9165955744, 353041.67095830647 178989.16833608114, 353052.7245445186 179061.298452691, 353120.2618629886 179082.17651497427, 353176.7455453471 179030.9250911678))",0
7095,"POLYGON ((353052.7245445186 179061.298452691, 353041.67095830647 178989.16833608114, 352974.13272124954 178968.28966800153, 352917.6480205048 179019.54174704978, 352928.7021134002 179091.67217747174, 352996.24040035205 179112.55021503055, 353052.7245445186 179061.298452691))",0
7096,"POLYGON ((353379.35270821163 179093.5587711205, 353368.30049734155 179021.43020461296, 353300.76511585386 179000.55209288857, 353244.281895329 179051.80317817128, 353255.33461284835 179123.93205847527, 353322.8700442349 179144.8095396987, 353379.35270821163 179093.5587711205))",0
7097,"POLYGON ((353255.33461284835 179123.93205847527, 353244.281895329 179051.80317817128, 353176.7455453471 179030.9250911678, 353120.2618629886 179082.17651497427, 353131.3150871773 179154.3057090777, 353198.85148704826 179175.18316557165, 353255.33461284835 179123.93205847527))",0
7098,"POLYGON ((353131.3150871773 179154.3057090777, 353120.2618629886 179082.17651497427, 353052.7245445186 179061.298452691, 352996.24040035205 179112.55021503055, 353007.2941312289 179184.67972292687, 353074.83149957855 179205.55715468863, 353131.3150871773 179154.3057090777))",0
7099,"POLYGON ((353007.2941312289 179184.67972292687, 352996.24040035205 179112.55021503055, 352928.7021134002 179091.67217747174, 352872.2175074494 179142.9242783393, 352883.27174503636 179215.05410003004, 352950.81008185825 179235.93150705454, 353007.2941312289 179184.67972292687))",0
7100,"POLYGON ((351700.65203513985 179055.63630855473, 351689.5928022911 178983.50059967762, 351622.04309326265 178962.62033651315, 351565.55256721925 179013.8764128429, 351576.61230690964 179086.01243558375, 351644.16206579463 179106.89206812618, 351700.65203513985 179055.63630855473))",0
7101,"POLYGON ((352151.36587496795 179057.52368345932, 352140.3085244507 178985.38983876427, 352072.76263937366 178964.5101073226, 352016.27405494003 179015.76485115412, 352027.33191224653 179087.89900969382, 352094.877847192 179108.77811055095, 352151.36587496795 179057.52368345932))",0
7102,"POLYGON ((350618.6097757674 179133.4980703211, 350675.1040892338 179082.23930696183, 350664.04058441933 179010.09955553745, 350596.48225917574 178989.21825357887, 350539.98738892004 179040.47733373963, 350544.63314395904 179070.768561406, 350594.8550796454 179126.15594215086, 350618.6097757674 179133.4980703211))",0
7103,"POLYGON ((351125.8696990709 179084.12586800195, 351114.80807687715 179011.9879809678, 351047.2535754985 178991.1072107816, 350990.76064647175 179042.36495828844, 351001.82277558 179114.50315920188, 351069.37732679234 179135.38329872565, 351125.8696990709 179084.12586800195))",0
7104,"POLYGON ((351576.61230690964 179086.01243558375, 351565.55256721925 179013.8764128429, 351498.0018897429 178992.99617440143, 351441.51090210176 179044.25258932437, 351452.5711486534 179116.38892592833, 351520.1218759775 179137.26853373635, 351576.61230690964 179086.01243558375))",0
7105,"POLYGON ((352027.33191224653 179087.89900969382, 352016.27405494003 179015.76485115412, 351948.7272014029 178994.8851444298, 351892.2381553061 179046.14022683824, 351903.2965194216 179118.27469922474, 351970.8434228177 179139.1537753503, 352027.33191224653 179087.89900969382))",0
7106,"POLYGON ((351001.82277558 179114.50315920188, 350990.76064647175 179042.36495828844, 350923.205176663 179021.48421282595, 350866.71178613114 179072.74229895073, 350877.7744221723 179144.88081373723, 350945.3299418065 179165.76092852588, 351001.82277558 179114.50315920188))",0
7107,"POLYGON ((351452.5711486534 179116.38892592833, 351441.51090210176 179044.25258932437, 351373.95925618295 179023.37237560877, 351317.4678069716 179074.62912912987, 351328.5285604039 179146.76577959053, 351396.0802561613 179167.64536266628, 351452.5711486534 179116.38892592833))",0
7108,"POLYGON ((351903.2965194216 179118.27469922474, 351892.2381553061 179046.14022683824, 351824.6903333153 179025.26054483908, 351768.20082558115 179076.51596583013, 351779.2596965239 179148.65075205843, 351846.8075683664 179169.52980344964, 351903.2965194216 179118.27469922474))",0
7109,"POLYGON ((350877.7744221723 179144.88081373723, 350866.71178613114 179072.74229895073, 350799.1553478979 179051.8615782184, 350742.66149588645 179103.12000295904, 350753.72463888203 179175.25883162487, 350821.2811269301 179196.13892166858, 350877.7744221723 179144.88081373723))",0
7110,"POLYGON ((351328.5285604039 179146.76577959053, 351317.4678069716 179074.62912912987, 351249.9151926148 179053.74894014088, 351193.4232818584 179105.00603226008, 351204.48454219167 179177.14299658308, 351272.0372063764 179198.022554921, 351328.5285604039 179146.76577959053))",0
7111,"POLYGON ((351779.2596965239 179148.65075205843, 351768.20082558115 179076.51596583013, 351700.65203513985 179055.63630855473, 351644.16206579463 179106.89206812618, 351655.2214435854 179179.02716819843, 351722.7702838671 179199.9061948532, 351779.2596965239 179148.65075205843))",0
7112,"POLYGON ((352229.9678300278 179150.5357311332, 352218.9108414564 179078.40280904376, 352151.36587496795 179057.52368345932, 352094.877847192 179108.77811055095, 352105.9353425577 179180.91134646873, 352173.4803589017 179201.78984146653, 352229.9678300278 179150.5357311332))",0
7113,"POLYGON ((350697.230882196 179226.51727816288, 350753.72463888203 179175.25883162487, 350742.66149588645 179103.12000295904, 350675.1040892338 179082.23930696183, 350618.6097757674 179133.4980703211, 350622.0904645188 179156.19325910823, 350681.4228324662 179221.63136900304, 350697.230882196 179226.51727816288))",0
7114,"POLYGON ((351204.48454219167 179177.14299658308, 351193.4232818584 179105.00603226008, 351125.8696990709 179084.12586800195, 351069.37732679234 179135.38329872565, 351080.4390940475 179207.52057690325, 351147.992726654 179228.4001105004, 351204.48454219167 179177.14299658308))",0
7115,"POLYGON ((351655.2214435854 179179.02716819843, 351644.16206579463 179106.89206812618, 351576.61230690964 179086.01243558375, 351520.1218759775 179137.26853373635, 351531.1817606368 179209.40394765185, 351598.731569354 179230.28294956865, 351655.2214435854 179179.02716819843))",0
7116,"POLYGON ((352105.9353425577 179180.91134646873, 352094.877847192 179108.77811055095, 352027.33191224653 179087.89900969382, 351970.8434228177 179139.1537753503, 351981.9014250007 179211.2873250951, 352049.44740978995 179232.16579535138, 352105.9353425577 179180.91134646873))",0
7117,"POLYGON ((351080.4390940475 179207.52057690325, 351069.37732679234 179135.38329872565, 351001.82277558 179114.50315920188, 350945.3299418065 179165.76092852588, 350956.39221600327 179237.89852056297, 351023.94681702484 179258.77802941232, 351080.4390940475 179207.52057690325))",0
7118,"POLYGON ((351531.1817606368 179209.40394765185, 351520.1218759775 179137.26853373635, 351452.5711486534 179116.38892592833, 351396.0802561613 179167.64536266628, 351407.1406477092 179239.78109042218, 351474.69142485515 179260.66006759333, 351531.1817606368 179209.40394765185))",0
7119,"POLYGON ((351981.9014250007 179211.2873250951, 351970.8434228177 179139.1537753503, 351903.2965194216 179118.27469922474, 351846.8075683664 179169.52980344964, 351857.86607738386 179241.66366701992, 351925.4130306152 179262.5421125362, 351981.9014250007 179211.2873250951))",0
7120,"POLYGON ((352680.65296041354 179152.4207168112, 352669.5978540926 179080.28965876153, 352602.05671159556 179059.41106483975, 352545.57062554406 179110.66415951814, 352556.62623860786 179182.79553138133, 352624.167430973 179203.6734947455, 352680.65296041354 179152.4207168112))",0
